Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat,2024_25_sezon_maclari.csv,Sonuc,Ev_sahibi_ID,Misafir_ID,Hakem_ID,Gol_Farki
1201.0,https://www.tff.org/Default.aspx?pageId=29&macId=207354,BTC TURK YENİ MALATYASPOR,1.0,FRAPORT-TAV ANTALYASPOR,2.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,YAŞAR KEMAL UĞURLU,23.02.2020 - 13:30,,2,38,70,184,-1.0
1202.0,https://www.tff.org/Default.aspx?pageId=29&macId=207355,GENÇLERBİRLİĞİ,1.0,MKE ANKARAGÜCÜ,0.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,ALİ ŞANSALAN,23.02.2020 - 16:00,,1,83,130,18,1.0
1207.0,https://www.tff.org/Default.aspx?pageId=29&macId=207360,FENERBAHÇE A.Ş.,1.0,GALATASARAY A.Ş.,3.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,HALİL UMUT MELER,23.02.2020 - 19:00,,2,68,76,74,-2.0
1199.0,https://www.tff.org/Default.aspx?pageId=29&macId=207352,ÇAYKUR RİZESPOR A.Ş.,1.0,MEDİPOL BAŞAKŞEHİR FK,2.0,ÇAYKUR DİDİ - RİZE,CÜNEYT ÇAKIR,24.02.2020 - 20:00,,2,176,125,48,-1.0
1206.0,https://www.tff.org/Default.aspx?pageId=29&macId=207359,KASIMPAŞA A.Ş.,2.0,YUKATEL DENİZLİSPOR,0.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ATİLLA KARAOĞLAN,24.02.2020 - 20:00,,1,103,165,22,2.0
1215.0,https://www.tff.org/Default.aspx?pageId=29&macId=207368,AYTEMİZ ALANYASPOR,1.0,BEŞİKTAŞ A.Ş.,2.0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,HALİS ÖZKAHYA,28.02.2020 - 20:00,,2,23,34,75,-1.0
1213.0,https://www.tff.org/Default.aspx?pageId=29&macId=207366,İTTİFAK HOLDİNG KONYASPOR,0.0,KASIMPAŞA A.Ş.,0.0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,ALİ PALABIYIK,29.02.2020 - 14:00,,0,185,103,15,0.0
1214.0,https://www.tff.org/Default.aspx?pageId=29&macId=207367,TRABZONSPOR A.Ş.,5.0,ÇAYKUR RİZESPOR A.Ş.,2.0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ABDULKADİR BİTİGEN,29.02.2020 - 17:00,,1,157,176,2,3.0
1212.0,https://www.tff.org/Default.aspx?pageId=29&macId=207365,FRAPORT-TAV ANTALYASPOR,2.0,FENERBAHÇE A.Ş.,2.0,ANTALYA STADYUMU - ANTALYA,ALİ ŞANSALAN,29.02.2020 - 20:00,,0,70,68,18,0.0
1209.0,https://www.tff.org/Default.aspx?pageId=29&macId=207362,YUKATEL DENİZLİSPOR,2.0,BTC TURK YENİ MALATYASPOR,0.0,DENİZLİ ATATÜRK STADI - DENİZLİ,KORAY GENÇERLER,1.03.2020 - 13:30,,1,165,38,93,2.0
1208.0,https://www.tff.org/Default.aspx?pageId=29&macId=207361,MKE ANKARAGÜCÜ,0.0,DEMİR GRUP SİVASSPOR,3.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,ÜMİT ÖZTÜRK,1.03.2020 - 16:00,,2,130,51,209,-3.0
1211.0,https://www.tff.org/Default.aspx?pageId=29&macId=207364,GALATASARAY A.Ş.,3.0,GENÇLERBİRLİĞİ,0.0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ARDA KARDEŞLER,1.03.2020 - 19:00,,1,76,83,20,3.0
1210.0,https://www.tff.org/Default.aspx?pageId=29&macId=207363,MEDİPOL BAŞAKŞEHİR FK,3.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ZORBAY KÜÇÜK,2.03.2020 - 20:00,,1,125,78,195,2.0
1216.0,https://www.tff.org/Default.aspx?pageId=29&macId=207369,HES KABLO KAYSERİSPOR,1.0,GÖZTEPE A.Ş.,0.0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,METE KALKAVAN,2.03.2020 - 20:00,,1,95,90,105,1.0
1220.0,https://www.tff.org/Default.aspx?pageId=29&macId=207373,BEŞİKTAŞ A.Ş.,2.0,MKE ANKARAGÜCÜ,1.0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,ARDA KARDEŞLER,6.03.2020 - 20:00,,1,34,130,20,1.0
1224.0,https://www.tff.org/Default.aspx?pageId=29&macId=207377,BTC TURK YENİ MALATYASPOR,1.0,İTTİFAK HOLDİNG KONYASPOR,1.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,CÜNEYT ÇAKIR,7.03.2020 - 14:00,,0,38,185,48,0.0
1221.0,https://www.tff.org/Default.aspx?pageId=29&macId=207374,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,TRABZONSPOR A.Ş.,1.0,KALYON STADYUMU - GAZİANTEP,HALİS ÖZKAHYA,7.03.2020 - 17:00,,0,78,157,75,0.0
1222.0,https://www.tff.org/Default.aspx?pageId=29&macId=207375,GÖZTEPE A.Ş.,0.0,MEDİPOL BAŞAKŞEHİR FK,3.0,GÜRSEL AKSEL STADYUMU - İZMİR,ALİ PALABIYIK,7.03.2020 - 17:00,,2,90,125,15,-3.0
1219.0,https://www.tff.org/Default.aspx?pageId=29&macId=207372,FENERBAHÇE A.Ş.,2.0,YUKATEL DENİZLİSPOR,2.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ZORBAY KÜÇÜK,7.03.2020 - 20:00,,0,68,165,195,0.0
1223.0,https://www.tff.org/Default.aspx?pageId=29&macId=207376,KASIMPAŞA A.Ş.,5.0,HES KABLO KAYSERİSPOR,1.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,HÜSEYİN GÖÇEK,8.03.2020 - 13:30,,1,103,95,86,4.0
1218.0,https://www.tff.org/Default.aspx?pageId=29&macId=207371,ÇAYKUR RİZESPOR A.Ş.,1.0,AYTEMİZ ALANYASPOR,1.0,ÇAYKUR DİDİ - RİZE,ALİ ŞANSALAN,8.03.2020 - 16:00,,0,176,23,18,0.0
1225.0,https://www.tff.org/Default.aspx?pageId=29&macId=207378,DEMİR GRUP SİVASSPOR,2.0,GALATASARAY A.Ş.,2.0,YENİ 4 EYLÜL STADI - SİVAS,METE KALKAVAN,8.03.2020 - 19:00,,0,51,76,105,0.0
1217.0,https://www.tff.org/Default.aspx?pageId=29&macId=207370,GENÇLERBİRLİĞİ,1.0,FRAPORT-TAV ANTALYASPOR,1.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,HALİL UMUT MELER,9.03.2020 - 20:00,,0,83,70,74,0.0
1233.0,https://www.tff.org/Default.aspx?pageId=29&macId=207386,MKE ANKARAGÜCÜ,2.0,ÇAYKUR RİZESPOR A.Ş.,1.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,HALİL UMUT MELER,13.03.2020 - 20:00,,1,130,176,74,1.0
1234.0,https://www.tff.org/Default.aspx?pageId=29&macId=207387,KASIMPAŞA A.Ş.,2.0,GÖZTEPE A.Ş.,0.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,YAŞAR KEMAL UĞURLU,13.03.2020 - 20:00,,1,103,90,184,2.0
1230.0,https://www.tff.org/Default.aspx?pageId=29&macId=207383,YUKATEL DENİZLİSPOR,1.0,GENÇLERBİRLİĞİ,0.0,DENİZLİ ATATÜRK STADI - DENİZLİ,CÜNEYT ÇAKIR,14.03.2020 - 14:00,,1,165,83,48,1.0
1232.0,https://www.tff.org/Default.aspx?pageId=29&macId=207385,AYTEMİZ ALANYASPOR,1.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,0.0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,ATİLLA KARAOĞLAN,14.03.2020 - 17:00,,1,23,78,22,1.0
1226.0,https://www.tff.org/Default.aspx?pageId=29&macId=207379,İTTİFAK HOLDİNG KONYASPOR,1.0,FENERBAHÇE A.Ş.,0.0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,HÜSEYİN GÖÇEK,14.03.2020 - 20:00,,1,185,68,86,1.0
1231.0,https://www.tff.org/Default.aspx?pageId=29&macId=207384,HES KABLO KAYSERİSPOR,2.0,BTC TURK YENİ MALATYASPOR,1.0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ALİ ŞANSALAN,15.03.2020 - 13:30,,1,95,38,18,1.0
1227.0,https://www.tff.org/Default.aspx?pageId=29&macId=207380,TRABZONSPOR A.Ş.,1.0,MEDİPOL BAŞAKŞEHİR FK,1.0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,FIRAT AYDINUS,15.03.2020 - 16:00,,0,157,125,66,0.0
1228.0,https://www.tff.org/Default.aspx?pageId=29&macId=207381,GALATASARAY A.Ş.,0.0,BEŞİKTAŞ A.Ş.,0.0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ABDULKADİR BİTİGEN,15.03.2020 - 19:00,,0,76,34,2,0.0
1229.0,https://www.tff.org/Default.aspx?pageId=29&macId=207382,FRAPORT-TAV ANTALYASPOR,1.0,DEMİR GRUP SİVASSPOR,0.0,ANTALYA STADYUMU - ANTALYA,ÖZGÜR YANKAYA,16.03.2020 - 20:00,,1,70,51,205,1.0
1240.0,https://www.tff.org/Default.aspx?pageId=29&macId=207393,GÖZTEPE A.Ş.,1.0,TRABZONSPOR A.Ş.,3.0,GÜRSEL AKSEL STADYUMU - İZMİR,ZORBAY KÜÇÜK,12.06.2020 - 21:00,,2,90,157,195,-2.0
1242.0,https://www.tff.org/Default.aspx?pageId=29&macId=207395,FENERBAHÇE A.Ş.,2.0,HES KABLO KAYSERİSPOR,1.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ATİLLA KARAOĞLAN,12.06.2020 - 21:00,,1,68,95,22,1.0
1239.0,https://www.tff.org/Default.aspx?pageId=29&macId=207392,MEDİPOL BAŞAKŞEHİR FK,2.0,AYTEMİZ ALANYASPOR,0.0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ALİ ŞANSALAN,13.06.2020 - 18:30,,1,125,23,18,2.0
1237.0,https://www.tff.org/Default.aspx?pageId=29&macId=207390,BEŞİKTAŞ A.Ş.,1.0,FRAPORT-TAV ANTALYASPOR,2.0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,ÜMİT ÖZTÜRK,13.06.2020 - 21:00,,2,34,70,209,-1.0
1241.0,https://www.tff.org/Default.aspx?pageId=29&macId=207394,BTC TURK YENİ MALATYASPOR,1.0,KASIMPAŞA A.Ş.,2.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,HALİL UMUT MELER,13.06.2020 - 21:00,,2,38,103,74,-1.0
1235.0,https://www.tff.org/Default.aspx?pageId=29&macId=207388,GENÇLERBİRLİĞİ,2.0,İTTİFAK HOLDİNG KONYASPOR,1.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,ALPER ULUSOY,14.06.2020 - 18:30,,1,83,185,11,1.0
1236.0,https://www.tff.org/Default.aspx?pageId=29&macId=207389,ÇAYKUR RİZESPOR A.Ş.,2.0,GALATASARAY A.Ş.,0.0,ÇAYKUR DİDİ - RİZE,YAŞAR KEMAL UĞURLU,14.06.2020 - 21:00,,1,176,76,184,2.0
1238.0,https://www.tff.org/Default.aspx?pageId=29&macId=207391,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,MKE ANKARAGÜCÜ,1.0,KALYON STADYUMU - GAZİANTEP,METE KALKAVAN,14.06.2020 - 21:00,,0,78,130,105,0.0
1243.0,https://www.tff.org/Default.aspx?pageId=29&macId=207396,DEMİR GRUP SİVASSPOR,1.0,YUKATEL DENİZLİSPOR,0.0,YENİ 4 EYLÜL STADI - SİVAS,ABDULKADİR BİTİGEN,15.06.2020 - 21:00,,1,51,165,2,1.0
1244.0,https://www.tff.org/Default.aspx?pageId=29&macId=207397,MKE ANKARAGÜCÜ,1.0,MEDİPOL BAŞAKŞEHİR FK,2.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,HÜSEYİN GÖÇEK,19.06.2020 - 21:00,,2,130,125,86,-1.0
1248.0,https://www.tff.org/Default.aspx?pageId=29&macId=207401,HES KABLO KAYSERİSPOR,2.0,GENÇLERBİRLİĞİ,0.0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ÜMİT ÖZTÜRK,20.06.2020 - 18:30,,1,95,83,209,2.0
1246.0,https://www.tff.org/Default.aspx?pageId=29&macId=207399,BTC TURK YENİ MALATYASPOR,2.0,GÖZTEPE A.Ş.,1.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,ÖZGÜR YANKAYA,20.06.2020 - 21:00,,1,38,90,205,1.0
1252.0,https://www.tff.org/Default.aspx?pageId=29&macId=207405,YUKATEL DENİZLİSPOR,1.0,BEŞİKTAŞ A.Ş.,5.0,DENİZLİ ATATÜRK STADI - DENİZLİ,METE KALKAVAN,20.06.2020 - 21:00,,2,165,34,105,-4.0
1249.0,https://www.tff.org/Default.aspx?pageId=29&macId=207402,KASIMPAŞA A.Ş.,2.0,FENERBAHÇE A.Ş.,0.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,FIRAT AYDINUS,21.06.2020 - 18:30,,1,103,68,66,2.0
1245.0,https://www.tff.org/Default.aspx?pageId=29&macId=207398,GALATASARAY A.Ş.,3.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,3.0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,ALPER ULUSOY,21.06.2020 - 21:00,,0,76,78,11,0.0
1247.0,https://www.tff.org/Default.aspx?pageId=29&macId=207400,İTTİFAK HOLDİNG KONYASPOR,2.0,DEMİR GRUP SİVASSPOR,2.0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,HALİL UMUT MELER,21.06.2020 - 21:00,,0,185,51,74,0.0
1250.0,https://www.tff.org/Default.aspx?pageId=29&macId=207403,AYTEMİZ ALANYASPOR,2.0,TRABZONSPOR A.Ş.,2.0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,ATİLLA KARAOĞLAN,22.06.2020 - 21:00,,0,23,157,22,0.0
1251.0,https://www.tff.org/Default.aspx?pageId=29&macId=207404,FRAPORT-TAV ANTALYASPOR,3.0,ÇAYKUR RİZESPOR A.Ş.,1.0,ANTALYA STADYUMU - ANTALYA,SUAT ARSLANBOĞA,22.06.2020 - 21:00,,1,70,176,163,2.0
1254.0,https://www.tff.org/Default.aspx?pageId=29&macId=207407,BEŞİKTAŞ A.Ş.,3.0,İTTİFAK HOLDİNG KONYASPOR,0.0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,ZORBAY KÜÇÜK,26.06.2020 - 21:00,,1,34,185,195,3.0
1259.0,https://www.tff.org/Default.aspx?pageId=29&macId=207412,FENERBAHÇE A.Ş.,3.0,BTC TURK YENİ MALATYASPOR,2.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALİ ŞANSALAN,27.06.2020 - 18:30,,1,68,38,18,1.0
1257.0,https://www.tff.org/Default.aspx?pageId=29&macId=207410,TRABZONSPOR A.Ş.,1.0,MKE ANKARAGÜCÜ,1.0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ABDULKADİR BİTİGEN,27.06.2020 - 21:00,,0,157,130,2,0.0
1258.0,https://www.tff.org/Default.aspx?pageId=29&macId=207411,GÖZTEPE A.Ş.,3.0,AYTEMİZ ALANYASPOR,3.0,GÜRSEL AKSEL STADYUMU - İZMİR,YAŞAR KEMAL UĞURLU,27.06.2020 - 21:00,,0,90,23,184,0.0
1260.0,https://www.tff.org/Default.aspx?pageId=29&macId=207413,DEMİR GRUP SİVASSPOR,0.0,HES KABLO KAYSERİSPOR,2.0,YENİ 4 EYLÜL STADI - SİVAS,METE KALKAVAN,28.06.2020 - 18:30,,2,51,95,105,-2.0
1261.0,https://www.tff.org/Default.aspx?pageId=29&macId=207414,ÇAYKUR RİZESPOR A.Ş.,2.0,YUKATEL DENİZLİSPOR,2.0,ÇAYKUR DİDİ - RİZE,CÜNEYT ÇAKIR,28.06.2020 - 18:30,,0,176,165,48,0.0
1255.0,https://www.tff.org/Default.aspx?pageId=29&macId=207408,MEDİPOL BAŞAKŞEHİR FK,1.0,GALATASARAY A.Ş.,1.0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ALİ PALABIYIK,28.06.2020 - 21:00,,0,125,76,15,0.0
1256.0,https://www.tff.org/Default.aspx?pageId=29&macId=207409,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,FRAPORT-TAV ANTALYASPOR,1.0,KALYON STADYUMU - GAZİANTEP,SERKAN TOKAT,28.06.2020 - 21:00,,0,78,70,160,0.0
1253.0,https://www.tff.org/Default.aspx?pageId=29&macId=207406,GENÇLERBİRLİĞİ,0.0,KASIMPAŞA A.Ş.,2.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,HALİS ÖZKAHYA,29.06.2020 - 21:00,,2,83,103,75,-2.0
1263.0,https://www.tff.org/Default.aspx?pageId=29&macId=207416,YUKATEL DENİZLİSPOR,0.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,DENİZLİ ATATÜRK STADI - DENİZLİ,ÖZGÜR YANKAYA,3.07.2020 - 21:00,,2,165,78,205,-1.0
1265.0,https://www.tff.org/Default.aspx?pageId=29&macId=207418,BTC TURK YENİ MALATYASPOR,0.0,GENÇLERBİRLİĞİ,0.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,ABDULKADİR BİTİGEN,4.07.2020 - 18:30,,0,38,83,2,0.0
1266.0,https://www.tff.org/Default.aspx?pageId=29&macId=207419,MKE ANKARAGÜCÜ,1.0,AYTEMİZ ALANYASPOR,4.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,HALİL UMUT MELER,4.07.2020 - 18:30,,2,130,23,74,-3.0
1268.0,https://www.tff.org/Default.aspx?pageId=29&macId=207421,FRAPORT-TAV ANTALYASPOR,0.0,MEDİPOL BAŞAKŞEHİR FK,2.0,ANTALYA STADYUMU - ANTALYA,YAŞAR KEMAL UĞURLU,4.07.2020 - 21:00,,2,70,125,184,-2.0
1270.0,https://www.tff.org/Default.aspx?pageId=29&macId=207423,FENERBAHÇE A.Ş.,2.0,GÖZTEPE A.Ş.,1.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,BAHATTİN ŞİMŞEK,4.07.2020 - 21:00,,1,68,90,30,1.0
1262.0,https://www.tff.org/Default.aspx?pageId=29&macId=207415,KASIMPAŞA A.Ş.,0.0,DEMİR GRUP SİVASSPOR,0.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ATİLLA KARAOĞLAN,5.07.2020 - 18:30,,0,103,51,22,0.0
1264.0,https://www.tff.org/Default.aspx?pageId=29&macId=207417,İTTİFAK HOLDİNG KONYASPOR,1.0,ÇAYKUR RİZESPOR A.Ş.,0.0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,FIRAT AYDINUS,5.07.2020 - 21:00,,1,185,176,66,1.0
1267.0,https://www.tff.org/Default.aspx?pageId=29&macId=207420,GALATASARAY A.Ş.,1.0,TRABZONSPOR A.Ş.,3.0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,CÜNEYT ÇAKIR,5.07.2020 - 21:00,,2,76,157,48,-2.0
1269.0,https://www.tff.org/Default.aspx?pageId=29&macId=207422,HES KABLO KAYSERİSPOR,3.0,BEŞİKTAŞ A.Ş.,1.0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,ARDA KARDEŞLER,6.07.2020 - 21:00,,1,95,34,20,2.0
1271.0,https://www.tff.org/Default.aspx?pageId=29&macId=207424,GENÇLERBİRLİĞİ,1.0,FENERBAHÇE A.Ş.,1.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,ALPER ULUSOY,7.07.2020 - 18:30,,0,83,68,11,0.0
1279.0,https://www.tff.org/Default.aspx?pageId=29&macId=207432,MEDİPOL BAŞAKŞEHİR FK,2.0,YUKATEL DENİZLİSPOR,0.0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ABDULKADİR BİTİGEN,7.07.2020 - 21:00,,1,125,165,2,2.0
1272.0,https://www.tff.org/Default.aspx?pageId=29&macId=207425,DEMİR GRUP SİVASSPOR,0.0,BTC TURK YENİ MALATYASPOR,1.0,YENİ 4 EYLÜL STADI - SİVAS,YAŞAR KEMAL UĞURLU,8.07.2020 - 18:30,,2,51,38,184,-1.0
1274.0,https://www.tff.org/Default.aspx?pageId=29&macId=207427,TRABZONSPOR A.Ş.,2.0,FRAPORT-TAV ANTALYASPOR,2.0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,HALİL UMUT MELER,8.07.2020 - 18:30,,0,157,70,74,0.0
1273.0,https://www.tff.org/Default.aspx?pageId=29&macId=207426,AYTEMİZ ALANYASPOR,4.0,GALATASARAY A.Ş.,1.0,BAHÇEŞEHİR OKULLARI STADYUMU - ANTALYA - ALANYA,METE KALKAVAN,8.07.2020 - 21:00,,1,23,76,105,3.0
1275.0,https://www.tff.org/Default.aspx?pageId=29&macId=207428,GÖZTEPE A.Ş.,2.0,MKE ANKARAGÜCÜ,2.0,GÜRSEL AKSEL STADYUMU - İZMİR,FIRAT AYDINUS,8.07.2020 - 21:00,,0,90,130,66,0.0
1277.0,https://www.tff.org/Default.aspx?pageId=29&macId=207430,ÇAYKUR RİZESPOR A.Ş.,3.0,HES KABLO KAYSERİSPOR,2.0,ÇAYKUR DİDİ - RİZE,ALİ PALABIYIK,9.07.2020 - 18:30,,1,176,95,15,1.0
1276.0,https://www.tff.org/Default.aspx?pageId=29&macId=207429,BEŞİKTAŞ A.Ş.,3.0,KASIMPAŞA A.Ş.,2.0,VODAFONE PARK - İSTANBUL - BEŞİKTAŞ,ALİ ŞANSALAN,9.07.2020 - 21:00,,1,34,103,18,1.0
1278.0,https://www.tff.org/Default.aspx?pageId=29&macId=207431,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,3.0,İTTİFAK HOLDİNG KONYASPOR,1.0,KALYON STADYUMU - GAZİANTEP,HÜSEYİN GÖÇEK,9.07.2020 - 21:00,,1,78,185,86,2.0
1283.0,https://www.tff.org/Default.aspx?pageId=29&macId=207436,GÖZTEPE A.Ş.,1.0,GENÇLERBİRLİĞİ,3.0,GÜRSEL AKSEL STADYUMU - İZMİR,METE KALKAVAN,11.07.2020 - 21:00,,2,90,83,105,-2.0
1288.0,https://www.tff.org/Default.aspx?pageId=29&macId=207441,MKE ANKARAGÜCÜ,1.0,GALATASARAY A.Ş.,0.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,ATİLLA KARAOĞLAN,12.07.2020 - 18:30,,1,130,76,22,1.0
1280.0,https://www.tff.org/Default.aspx?pageId=29&macId=207433,FENERBAHÇE A.Ş.,1.0,DEMİR GRUP SİVASSPOR,2.0,ÜLKER STADYUMU FB ŞÜKRÜ SARACOĞLU SPOR KOMPLEKSİ -,ALİ PALABIYIK,12.07.2020 - 21:00,,2,68,51,15,-1.0
1284.0,https://www.tff.org/Default.aspx?pageId=29&macId=207437,FRAPORT-TAV ANTALYASPOR,1.0,AYTEMİZ ALANYASPOR,0.0,ANTALYA STADYUMU - ANTALYA,HALİS ÖZKAHYA,12.07.2020 - 21:00,,1,70,23,75,1.0
1282.0,https://www.tff.org/Default.aspx?pageId=29&macId=207435,KASIMPAŞA A.Ş.,2.0,ÇAYKUR RİZESPOR A.Ş.,0.0,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,ARDA KARDEŞLER,13.07.2020 - 18:30,,1,103,176,20,2.0
1286.0,https://www.tff.org/Default.aspx?pageId=29&macId=207439,HES KABLO KAYSERİSPOR,1.0,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,1.0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,HALİL UMUT MELER,13.07.2020 - 18:30,,0,95,78,74,0.0
1281.0,https://www.tff.org/Default.aspx?pageId=29&macId=207434,YUKATEL DENİZLİSPOR,2.0,TRABZONSPOR A.Ş.,1.0,DENİZLİ ATATÜRK STADI - DENİZLİ,YAŞAR KEMAL UĞURLU,13.07.2020 - 21:00,,1,165,157,184,1.0
1285.0,https://www.tff.org/Default.aspx?pageId=29&macId=207438,İTTİFAK HOLDİNG KONYASPOR,4.0,MEDİPOL BAŞAKŞEHİR FK,3.0,KONYA BÜYÜKŞEHİR BELEDİYE STADYUMU - KONYA,CÜNEYT ÇAKIR,13.07.2020 - 21:00,,1,185,125,48,1.0
1287.0,https://www.tff.org/Default.aspx?pageId=29&macId=207440,BTC TURK YENİ MALATYASPOR,0.0,BEŞİKTAŞ A.Ş.,1.0,YENİ MALATYA STADYUMU - MALATYA - MALATYA MERKEZ,FIRAT AYDINUS,13.07.2020 - 21:00,,2,38,34,66,-1.0
1291.0,https://www.tff.org/Default.aspx?pageId=29&macId=207444,GALATASARAY A.Ş.,3.0,GÖZTEPE A.Ş.,1.0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU ,KORAY GENÇERLER,18.07.2020 - 21:00,,1,76,90,93,2.0
1295.0,https://www.tff.org/Default.aspx?pageId=29&macId=207448,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2.0,KASIMPAŞA A.Ş.,2.0,KALYON STADYUMU - GAZİANTEP,VOLKAN BAYARSLAN,18.07.2020 - 21:00,,0,78,103,180,0.0
1289.0,https://www.tff.org/Default.aspx?pageId=29&macId=207442,ÇAYKUR RİZESPOR A.Ş.,3.0,BTC TURK YENİ MALATYASPOR,0.0,ÇAYKUR DİDİ - RİZE,YAŞAR KEMAL UĞURLU,19.07.2020 - 21:00,,1,176,38,184,3.0
1290.0,https://www.tff.org/Default.aspx?pageId=29&macId=207443,TRABZONSPOR A.Ş.,3.0,İTTİFAK HOLDİNG KONYASPOR,4.0,ŞENOL GÜNEŞ SPOR KOMPLEKSİ - TRABZON - TRABZON MER,ATİLLA KARAOĞLAN,19.07.2020 - 21:00,,2,157,185,22,-1.0
1292.0,https://www.tff.org/Default.aspx?pageId=29&macId=207445,MKE ANKARAGÜCÜ,0.0,FRAPORT-TAV ANTALYASPOR,1.0,ERYAMAN STADYUMU - ANKARA - ETİMESGUT,CÜNEYT ÇAKIR,19.07.2020 - 21:00,,2,130,70,48,-1.0
1293.0,https://www.tff.org/Default.aspx?pageId=29&macId=207446,DEMİR GRUP SİVASSPOR,2.0,GENÇLERBİRLİĞİ,0.0,YENİ 4 EYLÜL STADI - SİVAS,ÜMİT ÖZTÜRK,19.07.2020 - 21:00,,1,51,83,209,2.0
